Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
Kotlin in Action,Dmitry Jemerov...,Chapter 7. Operator overloading and other conventions,2020-07-07,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_018.html,https://learning.oreilly.com/a/kotlin-in-action/47912938/,"Kotlin supports not only the + operation but += as well. Operators such as +=, -=, and so on are called compound assignment operators.",
Kotlin in Action,Dmitry Jemerov...,Chapter 7. Operator overloading and other conventions,2020-07-07,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_018.html,https://learning.oreilly.com/a/kotlin-in-action/47912822/,Kotlin operators don’t automatically support commutativity (the ability to swap the left and right sides of an operator).,
Kotlin in Action,Dmitry Jemerov...,Chapter 7. Operator overloading and other conventions,2020-07-07,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_018.html,https://learning.oreilly.com/a/kotlin-in-action/47912720/,"operator fun Point.plus(other: Point): Point {
    return Point(x + other.x, y + other.y)
}",
Kotlin in Action,Dmitry Jemerov...,Chapter 7. Operator overloading and other conventions,2020-07-07,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_018.html,https://learning.oreilly.com/a/kotlin-in-action/47912711/,"As an alternative to declaring the operator as a member, you can define the operator as an extension function",
Kotlin in Action,Dmitry Jemerov...,Chapter 7. Operator overloading and other conventions,2020-07-07,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_018.html,https://learning.oreilly.com/a/kotlin-in-action/47912227/,"Note how you use the operator keyword to declare the plus function. All functions used to overload operators need to be marked with that keyword. This makes it explicit that you intend
         to use the function as an implementation of the corresponding convention",
Kotlin in Action,Dmitry Jemerov...,Chapter 7. Operator overloading and other conventions,2020-07-07,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_018.html,https://learning.oreilly.com/a/kotlin-in-action/47911056/,"if your class defines a special method named plus, then, by convention, you can use the + operator on instances of this class. Because of that, in Kotlin we refer to this technique as conventions.",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47804786/,Table 6.1. Collection-creation functions,copy table
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47804764/,"List<Int?> is a list that can hold values of type Int?: in other words, Int or null",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47804633/,isEmptyOrNull and isBlankOrNull can be called with a receiver of type String?.,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47804603/,"isEmpty and isBlank, defined as extensions of String in the Kotlin standard library",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797993/,Another constructor takes a size and a lambda used to initialize each element.,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797990/,"The factory function (intArrayOf for IntArray, and so on for other array types)",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797986/,The constructor of the type takes a size parameter and returns an array initialized with default values for the corresponding primitive type (usually zeros).,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797984/,"To create an array of a primitive type, you have the following options:",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797972/,"The Array constructor takes the size of the array and a lambda, and initializes each array element by calling the lambda",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797968/,The arrayOfNulls function,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797966/,The arrayOf function,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797963/,"To create an array in Kotlin, you have the following possibilities:",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797372/,every Java collection interface has two representations in Kotlin: a read-only one and a mutable one,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797300/,"If a function takes a parameter that is a Collection but not a MutableCollection, you know it’s not going to modify the collection, but only read data from it.",
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797136/,fun f(): Unit { ... },
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797134/,The Unit type in Kotlin fulfills the same function as void in Java.,
Kotlin in Action,Dmitry Jemerov...,Chapter 6. The Kotlin type system,2020-07-06,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/,https://learning.oreilly.com/library/view/kotlin-in-action/9781617293290/kindle_split_016.html,https://learning.oreilly.com/a/kotlin-in-action/47797112/,"Note that Any is a non-nullable type, so a variable of the type Any can’t hold the value null. If you need a variable that can hold any possible value in Kotlin, including null, you must use the Any? type.",
